,Items bought together on specific year
2019,"[[567, 1078, 1120], [557, 574], [1823, 1442, 2528, 2183, 481], [2535, 1796], [2284, 2424, 453], [2010, 2011], [223, 112], [2528, 2528], [465, 720, 921, 1913, 1748, 2412, 2444], [194, 1823], [2734, 2736], [2161, 2162, 868, 1310, 220, 2070, 150], [1511, 191], [797, 797], [2474, 2303, 1950], [224, 116, 2173, 2528], [2187, 2346], [488, 681], [1077, 2000], [2424, 1823, 1307], [1442, 1827, 2424, 1780, 1776, 166], [2216, 1827, 2284], [525, 797, 1442], [1775, 1773, 1774], [2178, 2010, 1951, 1621, 1310, 868], [1823, 1827, 2183, 2151, 2072, 2424, 2442], [875, 1408, 116], [791, 1442], [1428, 194, 224], [1443, 1391], [1776, 1774, 541], [561, 543, 541, 1774, 1778, 578], [678, 2199, 2528], [2183, 2424, 2404], [1621, 2178], [2424, 2535, 1793], [2528, 1777], [2442, 1823, 678, 219], [1556, 1039], [220, 215, 191, 541, 1776, 2643], [1778, 1775], [1827, 1778, 2199], [1454, 1431, 1034, 1033], [1862, 1996, 1031, 116, 219], [1646, 557], [2424, 1827, 1823], [2265, 524], [1776, 541, 525, 524], [541, 541], [197, 140, 166, 2284, 1823, 1827, 2199, 2072, 2424, 2216], [353, 1431, 1454, 2329], [543, 557, 541, 1778, 1776, 1774, 160], [1443, 1408, 481, 875], [1827, 2424, 2442, 541, 874], [2442, 1827, 975], [1039, 1861, 1556, 2313], [1959, 2268, 2268, 2424, 950, 481, 1862, 2142], [215, 235], [541, 1827, 1823, 2183], [1442, 541], [2329, 2329], [197, 195, 150, 2817], [2734, 2735, 2736], [2424, 166], [2424, 2442, 2199], [1915, 1431, 1454], [524, 919], [2199, 2424], [525, 541, 1778, 1775, 1776, 791, 166, 150, 191, 194, 215], [884, 1443, 2377], [1134, 813], [2416, 994], [2735, 2734, 2736], [2101, 978], [374, 975], [128, 219], [701, 2373], [2735, 2734, 2736], [2733, 2733, 2663], [875, 129, 223, 223, 2000, 2421], [1133, 1145], [975, 1253], [975, 976, 194], [1253, 919], [2325, 2522], [1050, 1050], [2222, 1852], [2736, 2863], [922, 924], [922, 924], [2523, 978], [2284, 2424, 2442, 2528, 2173, 1823, 1136], [975, 884], [2329, 919], [2523, 51], [141, 194, 976, 128], [467, 884, 975, 976, 2329], [978, 1443], [2483, 2831], [975, 976, 1443, 976], [976, 978, 1443], [1823, 1253, 2424, 2442, 947, 192], [1601, 730, 2107, 2528], [2072, 1827], [2445, 701], [813, 167], [884, 1510], [51, 223], [1796, 2222], [1291, 1600], [894, 919], [218, 2329], [478, 1252, 2329], [892, 2376], [1133, 2329], [2329, 68], [2810, 2810], [1443, 218], [2446, 1156], [919, 922], [453, 978], [922, 924], [2240, 2039], [892, 2283], [2483, 731], [2117, 1600], [921, 923], [2422, 2522, 1354, 2117], [129, 824], [2474, 2474], [800, 163, 2528, 2287, 2424], [660, 2417], [2056, 2523], [2240, 917], [2411, 1291, 1600], [1408, 2336, 2158, 2019], [218, 2183], [2072, 1418, 234], [2736, 2732], [2424, 234], [2364, 2782], [223, 2142], [892, 894], [884, 224], [919, 924], [2502, 70, 2416, 663], [1827, 1827], [2422, 2275, 2483, 2522], [818, 2420], [2377, 2054, 922, 1983, 2475], [215, 150, 163, 166, 194, 219], [2862, 2887], [2528, 1442], [2287, 115, 779, 793], [875, 875, 68, 2364], [219, 218, 478, 1050, 481, 892], [2442, 1827, 2442], [875, 779], [1443, 875], [947, 875], [823, 223, 823], [2037, 223], [891, 947, 919, 924, 921, 921, 924, 919, 1253], [150, 1393], [1354, 1354, 2301, 2226], [1527, 1748], [678, 1236], [2287, 875], [1600, 2360], [2173, 2528], [224, 481], [369, 709], [791, 793], [166, 792], [181, 2419], [979, 2735, 2736], [1050, 2072, 678], [2424, 2502], [793, 150], [453, 884, 1827, 2424], [1875, 2240], [2862, 2831, 2889], [1827, 481, 919, 1050], [923, 1857, 1827, 2442, 2287, 1827], [2889, 2887, 2875, 2862, 2777], [2804, 2885, 2889], [2420, 141], [2420, 2351, 1207], [1207, 2420], [481, 1050, 875], [2420, 2337], [2420, 2337, 2351, 1393], [2337, 2420], [2158, 2337], [1207, 2420, 2351, 2523], [1207, 2420], [2420, 2337, 2351, 2329, 1393], [1207, 2337, 2420], [1393, 2420, 2337, 2351], [1827, 2109, 481], [875, 141], [1393, 2351], [2117, 2522], [1050, 1888], [219, 219, 191], [194, 2287], [163, 141], [196, 220], [892, 115, 2454, 2444, 1998], [191, 141], [2329, 1509], [2523, 215], [141, 985], [173, 224, 1901], [894, 2372], [480, 192, 2158], [167, 166, 2528], [1827, 481], [894, 141], [543, 574], [1780, 892], [891, 2173], [1776, 1780, 541], [1827, 1780], [191, 218], [1776, 2817], [1774, 1780], [1774, 541, 519, 530], [129, 1050], [1050, 2424], [875, 923, 976, 975, 1443, 1408, 1780, 541], [541, 543, 563, 530], [1778, 1275, 1774], [1642, 2372], [1642, 1642], [224, 2337, 2528, 1882], [2442, 1050], [2420, 219], [558, 1442], [2424, 1827], [2483, 2522], [1786, 542], [194, 141, 563], [2287, 2424, 1779, 1827, 1778, 481], [1008, 2477], [2865, 2886], [2325, 163], [541, 1587], [224, 2117, 2660], [1443, 2446], [196, 384], [481, 481], [2864, 2889], [541, 543], [530, 529], [1050, 2357, 2325], [2446, 1004, 716], [2424, 1786], [884, 975], [2040, 481, 992], [2424, 2424], [1823, 2329, 194, 219, 2817], [2523, 194], [2804, 1641], [912, 913], [1207, 1408, 2325, 1050, 1050], [1050, 220], [2173, 1303], [2420, 481], [574, 2817], [2523, 1050], [2095, 2233, 1748], [1175, 2191], [2284, 2424], [223, 481, 150, 68, 1888, 2523], [678, 1796, 2523], [2804, 2862, 2889, 2804], [1303, 779], [678, 1796], [543, 1729], [1796, 223], [2863, 2889, 2889, 2863], [529, 892, 923, 777, 2045, 1442, 1457], [1136, 166, 163, 191, 194, 215, 218], [567, 558, 541, 573], [2025, 2491], [1858, 2442], [567, 2072], [65, 190, 481, 481, 542, 687, 2000], [543, 543], [167, 141], [1778, 1774, 543, 563, 562, 561, 567, 583], [2723, 2641], [2454, 1303, 1771, 647, 194], [92, 191], [875, 2117], [1857, 1857], [1442, 1812], [801, 1252], [1587, 223], [678, 1008], [141, 1796], [583, 542], [2413, 919], [1776, 1780], [1776, 1780, 538, 574], [1776, 557, 538], [557, 538], [1780, 1776], [224, 172, 1827, 2442, 2424], [1776, 1780, 538], [1776, 1780], [1776, 1780], [481, 481], [1776, 1780, 1777], [1780, 1776], [525, 538, 1776], [1827, 1796], [541, 1776], [567, 141, 546], [906, 2528], [1776, 538, 2442], [1777, 1775], [678, 2072, 1823], [2151, 2072, 1827], [1440, 2172, 1830], [1827, 2072, 2424], [906, 2199, 2528, 549], [2709, 2743, 2809], [223, 1827, 2072, 2173], [2424, 2442, 2183, 2072], [2072, 1827, 2442], [2528, 2446, 678], [2424, 2151, 1442], [2072, 2173, 2424, 2528], [557, 560, 538, 1774], [2028, 2454, 94, 112, 130, 218, 481], [1776, 2332], [678, 2072, 1827], [140, 219], [1796, 481], [2072, 1442, 2424], [906, 1827, 2442], [2183, 2072, 1827, 2442, 2287], [2333, 2333, 2333], [163, 481, 1253], [2723, 2734], [2072, 2199, 2424], [1827, 2216], [884, 2528], [2424, 2070], [2108, 2332], [2070, 567, 2442, 1776, 2151], [224, 2424], [2646, 2817], [1744, 2817], [166, 906, 678], [1796, 918], [1897, 219, 226, 481, 529, 570], [2424, 2424], [793, 2817], [1775, 1744], [2424, 2050], [525, 524, 529], [478, 926], [481, 481], [481, 193, 166, 525, 846, 892, 2041], [2072, 2442], [1408, 481], [529, 1078, 1120], [141, 181], [1587, 2523, 2420], [141, 917], [141, 166], [2424, 1823, 2072, 2183, 678, 219, 218], [1799, 2329], [2287, 2424, 1452, 140, 54], [141, 2424, 140, 220, 166], [678, 567, 558], [891, 1442], [2862, 2889], [2501, 1776, 1780, 538], [2287, 2287], [2329, 1442, 884, 524], [197, 2424], [2889, 2862], [1587, 1799], [150, 1897, 1058], [1587, 779, 816], [678, 191, 192, 2446, 2070, 1796, 2183, 2158, 2054, 2424, 2528], [2359, 793, 784, 969, 968, 574], [1587, 141], [196, 220, 1442], [69, 69], [2424, 2424, 1510], [1587, 1799], [1587, 1799, 1392], [2147, 797], [2424, 2377, 481, 950], [2528, 166, 163], [141, 69, 197], [1428, 816], [1405, 800, 220, 678, 2424, 2287], [1827, 2424], [921, 557, 215, 194, 2070, 2528, 1796], [204, 204, 130, 2325], [2287, 1796], [1827, 1796, 2424], [1827, 2072], [1799, 1587], [1774, 1776, 1777, 1786], [793, 921, 141, 2528, 1827, 1796, 2151, 1408], [562, 2017], [453, 166], [2284, 1827], [2424, 2424], [2057, 1730], [731, 655], [2199, 2130], [163, 2172], [163, 166, 141, 194, 191], [2284, 453], [2185, 1190], [2232, 197], [90, 792], [1587, 1799], [2329, 2643], [2329, 1587, 1799], [170, 170, 1796], [1799, 1587, 2329], [1799, 1393], [2329, 1823], [116, 1516], [2070, 2329, 1442], [223, 223], [223, 1799, 678], [94, 968, 891, 1900], [191, 140, 166, 163, 166], [116, 194], [374, 194, 220], [779, 2329], [2883, 2832, 2832, 2883], [950, 401], [574, 1045], [523, 2404], [167, 165], [523, 537, 557, 1776], [1423, 1827], [220, 215, 191, 140, 163], [215, 1303], [215, 1799], [875, 875], [1827, 374], [2158, 2142, 2359, 2205], [557, 565, 583], [82, 793], [141, 166], [567, 537, 2424], [2424, 2359], [166, 166], [2329, 2424, 1799], [1799, 2329], [2329, 1443, 975, 884], [191, 884, 975], [2659, 2659], [2424, 2072, 2199, 1799, 1827], [2148, 1308, 2359, 165, 985], [2072, 2072], [976, 223], [1854, 2778], [2736, 2734], [779, 797], [1442, 2329, 2528], [921, 2424, 1835], [2474, 481], [2734, 2735], [65, 2424], [2523, 1442], [2735, 2734], [215, 797], [1078, 1120, 2158, 226, 119], [2424, 891, 2070], [2424, 191, 1442], [574, 545], [2883, 2862, 2778], [2446, 2404], [789, 1813], [116, 2357], [163, 166, 191, 191, 1442, 2336], [797, 523, 1780], [2424, 2158, 2424, 150], [797, 163, 2817], [530, 215, 1780, 1776], [191, 194, 223, 163, 2446], [923, 2424], [2736, 2863], [70, 1799], [191, 543], [1164, 1163], [875, 921, 166, 2538], [220, 2424, 116], [220, 223, 166], [150, 1182], [220, 194], [917, 220], [2055, 2055], [2424, 2474, 1031], [163, 1442, 1520, 952, 1004], [975, 891, 561, 140], [1953, 2424], [219, 166], [197, 140, 537, 2817], [224, 182], [2329, 70], [681, 488], [1748, 1650], [891, 2424], [2424, 678], [194, 215], [2736, 2735, 2734], [194, 891], [481, 2329], [2652, 2652], [950, 919, 520], [1442, 2424], [2528, 2173, 216], [875, 1748], [574, 573, 581, 374], [542, 525], [116, 191, 223], [2199, 1827, 1823], [2424, 481, 219], [1443, 1408, 875], [2547, 2741], [2723, 2736], [1531, 2424, 378], [790, 2199], [2424, 2442, 541, 374], [1827, 2072, 2216, 2528, 166, 875], [524, 975, 1443], [793, 561], [2055, 2055], [177, 2424, 1552, 1096], [560, 548], [194, 215], [875, 1408], [1827, 1823, 2424, 2442, 541, 481], [1823, 1827, 2216, 2424], [1278, 2424, 1031], [219, 2424, 2528, 1827, 1823, 678, 678, 2424, 2216], [793, 1773], [166, 800, 541], [2424, 2173], [800, 75, 2781], [90, 224, 195, 800, 797, 1796, 541], [1748, 1008], [1776, 525], [1827, 2442], [1775, 2528, 541, 220, 678, 2424, 1823, 1827], [1744, 1734, 1729], [2830, 2830, 2117]]"
